id_del_producto,fecha_del_pedido,cantidad
MOB-MO-10000543,2016-10-10,8
TEC-CO-10000750,2016-10-10,2
MOB-SI-10003504,2016-10-10,7
MAT-AL-10001001,2016-10-10,3
MAT-GR-10003528,2016-10-10,3
MAT-AL-10004341,2016-10-10,2
MAT-AR-10000042,2016-10-10,3
TEC-MÁ-10002523,2016-10-10,2
MAT-EL-10004730,2016-10-10,4
MAT-CA-10004040,2016-10-10,4
MOB-LI-10002136,2016-10-10,5
TEC-AC-10002957,2016-10-10,2
MAT-PA-10004903,2016-10-10,3
MAT-ET-10001641,2016-10-10,1
MAT-SO-10001330,2016-10-10,3
TEC-TE-10001258,2016-10-10,6
MAT-ET-10004190,2016-10-10,9
MAT-ET-10000506,2016-10-10,2
MAT-CA-10002687,2016-10-10,5
MAT-AR-10002932,2016-10-10,3
MAT-AR-10003302,2016-10-10,2
MOB-SI-10000575,2016-10-10,10
MOB-LI-10000111,2016-10-10,2
MAT-SO-10001671,2016-10-10,3
MOB-LI-10000230,2016-10-10,5
MAT-PA-10004161,2016-10-10,1
MAT-ET-10004182,2016-10-10,2
TEC-CO-10003590,2016-10-10,1
MAT-CA-10000432,2016-10-10,2
MAT-AR-10003768,2016-10-10,2
MAT-GR-10002677,2016-10-10,8
MAT-CA-10002183,2016-10-10,7
MOB-LI-10001469,2016-10-10,5
MAT-PA-10000553,2016-10-10,6
MAT-ET-10001984,2016-10-10,8
MAT-AL-10003579,2016-10-10,4
MAT-GR-10000841,2016-10-10,2
MAT-GR-10000791,2016-10-10,4
MAT-EL-10003747,2016-10-10,1
TEC-TE-10002843,2016-10-10,7
TEC-TE-10003716,2016-10-10,3
MOB-SI-10004366,2016-10-10,2
MOB-ME-10000003,2016-10-10,2
MAT-GR-10002900,2016-10-10,6
MAT-GR-10000610,2016-10-10,4
MAT-SO-10000727,2016-10-10,2
TEC-CO-10001899,2016-10-10,4
MAT-SO-10003846,2016-10-10,8
MAT-AR-10001135,2016-10-10,2
MAT-AR-10000788,2016-10-10,2
MOB-MO-10003411,2016-10-10,1
TEC-AC-10001479,2016-10-10,1
MAT-GR-10002741,2016-10-10,12
TEC-CO-10004072,2016-10-10,7
MAT-CA-10004211,2016-10-10,4
TEC-TE-10003570,2016-10-10,7
MOB-SI-10001024,2016-10-10,9
MOB-MO-10001088,2016-10-10,2
TEC-AC-10002157,2016-10-10,1
MAT-SU-10000079,2016-10-10,3
MAT-GR-10002048,2016-10-10,2
MAT-AR-10004686,2016-10-10,5
TEC-CO-10001067,2016-10-17,3
MAT-CA-10000901,2016-10-17,7
MAT-GR-10000827,2016-10-17,2
MOB-ME-10004566,2016-10-17,4
TEC-CO-10001706,2016-10-17,1
MAT-CA-10000019,2016-10-17,3
MAT-PA-10002010,2016-10-17,4
MAT-SU-10003996,2016-10-17,1
MOB-LI-10000111,2016-10-17,3
MAT-AL-10002199,2016-10-17,5
MAT-EL-10003260,2016-10-17,2
MAT-ET-10000458,2016-10-17,3
MOB-LI-10003561,2016-10-17,6
MAT-PA-10003405,2016-10-17,5
MOB-SI-10000063,2016-10-17,1
MAT-ET-10004646,2016-10-17,2
MAT-GR-10001148,2016-10-17,3
MAT-AL-10002297,2016-10-17,5
TEC-MÁ-10000158,2016-10-17,4
TEC-TE-10000443,2016-10-17,3
MOB-MO-10004315,2016-10-17,6
MOB-MO-10000614,2016-10-17,1
MOB-SI-10000153,2016-10-17,9
MAT-CA-10002100,2016-10-17,2
MAT-EL-10002667,2016-10-17,2
MOB-LI-10003782,2016-10-17,3
MAT-PA-10003897,2016-10-17,4
MAT-AL-10003830,2016-10-17,3
MOB-MO-10002325,2016-10-17,2
MAT-PA-10000633,2016-10-17,5
MOB-LI-10004625,2016-10-17,4
MAT-CA-10001415,2016-10-17,5
MAT-AR-10004700,2016-10-17,5
MAT-AL-10002870,2016-10-17,3
MAT-CA-10000759,2016-10-17,3
TEC-AC-10004281,2016-10-17,5
TEC-TE-10002071,2016-10-17,3
MAT-ET-10001641,2016-10-17,6
MAT-ET-10000748,2016-10-17,6
TEC-AC-10002957,2016-10-17,3
MAT-PA-10004931,2016-10-17,4
MAT-SU-10002054,2016-10-17,3
TEC-TE-10002248,2016-10-17,5
TEC-TE-10003597,2016-10-17,3
MAT-GR-10002960,2016-10-17,7
MAT-EL-10001562,2016-10-17,2
MAT-SO-10000511,2016-10-17,5
MAT-AL-10000684,2016-10-17,1
TEC-AC-10002744,2016-10-17,6
MAT-SU-10001165,2016-10-17,3
MAT-AR-10001843,2016-10-17,3
MOB-SI-10003980,2016-10-17,7
MOB-SI-10003813,2016-10-17,5
TEC-TE-10004082,2016-10-17,3
MAT-SO-10003497,2016-10-17,3
MAT-CA-10004242,2016-10-17,4
MAT-AR-10001706,2016-10-17,3
MAT-AR-10000019,2016-10-17,2
MOB-SI-10001918,2016-10-17,2
MAT-AR-10003104,2016-10-17,7
TEC-TE-10004798,2016-10-17,4
MAT-AL-10000301,2016-10-17,3
MOB-LI-10003828,2016-10-24,5
MAT-SO-10001750,2016-10-24,2
MOB-LI-10003782,2016-10-24,5
MOB-MO-10002171,2016-10-24,6
MOB-SI-10004248,2016-10-24,3
TEC-AC-10001993,2016-10-24,3
MAT-CA-10001682,2016-10-24,2
MAT-AR-10004686,2016-10-24,3
MAT-CA-10004189,2016-10-24,2
MAT-PA-10001712,2016-10-24,11
TEC-AC-10002219,2016-10-24,9
MOB-MO-10004474,2016-10-24,8
MAT-AL-10002676,2016-10-24,2
TEC-AC-10000700,2016-10-24,3
MOB-SI-10004172,2016-10-24,4
TEC-AC-10000649,2016-10-24,9
MAT-ET-10001394,2016-10-24,3
MAT-GR-10000223,2016-10-24,5
MAT-SO-10003866,2016-10-24,3
MOB-MO-10003825,2016-10-24,3
TEC-CO-10003901,2016-10-24,4
MAT-CA-10004833,2016-10-24,5
MAT-CA-10004425,2016-10-24,5
MAT-CA-10004364,2016-10-24,1
MAT-SO-10004254,2016-10-24,3
TEC-AC-10002442,2016-10-24,6
TEC-TE-10003910,2016-10-24,1
MAT-GR-10002900,2016-10-24,3
MAT-CA-10001605,2016-10-24,3
MOB-LI-10004541,2016-10-24,4
MAT-CA-10000901,2016-10-24,6
MAT-SO-10001194,2016-10-24,3
TEC-TE-10004684,2016-10-24,5
MAT-PA-10002872,2016-10-24,7
MAT-ET-10002971,2016-10-24,2
TEC-TE-10004714,2016-10-24,1
TEC-CO-10003675,2016-10-24,4
MOB-SI-10003743,2016-10-24,4
TEC-TE-10002764,2016-10-24,8
MAT-AR-10003773,2016-10-24,2
MAT-CA-10003295,2016-10-24,5
MAT-GR-10001064,2016-10-24,4
MAT-PA-10000128,2016-10-24,3
TEC-AC-10003107,2016-10-24,5
MAT-PA-10004097,2016-10-24,1
MAT-PA-10000020,2016-10-24,3
TEC-AC-10004877,2016-10-24,3
MOB-SI-10002564,2016-10-24,3
MAT-AR-10002616,2016-10-24,4
MAT-AL-10004185,2016-10-24,4
MAT-ET-10000427,2016-10-24,2
MAT-GR-10004370,2016-10-24,4
MAT-SU-10004064,2016-10-24,7
MAT-ET-10004190,2016-10-24,1
MAT-SU-10003439,2016-10-24,3
MAT-AL-10001420,2016-10-24,2
MAT-SU-10003841,2016-10-24,1
MAT-EL-10002030,2016-10-24,3
MOB-LI-10002187,2016-10-24,3
MAT-AR-10002464,2016-10-24,4
TEC-AC-10000918,2016-10-24,3
MOB-MO-10004668,2016-10-24,5
MAT-GR-10001907,2016-10-24,3
MAT-PA-10000380,2016-10-24,1
MAT-CA-10001945,2016-10-24,7
MAT-AR-10001930,2016-10-24,2
MAT-ET-10001516,2016-10-24,2
MAT-CA-10003624,2016-10-24,3
MAT-SU-10000773,2016-10-24,7
MAT-GR-10004127,2016-10-31,2
TEC-CO-10002566,2016-10-31,2
MAT-ET-10001962,2016-10-31,2
MOB-SI-10003575,2016-10-31,3
MOB-MO-10004427,2016-10-31,4
MAT-PA-10000447,2016-10-31,2
MAT-ET-10000506,2016-10-31,3
MAT-GR-10004569,2016-10-31,2
MOB-MO-10004653,2016-10-31,2
MAT-AR-10001755,2016-10-31,2
MAT-AR-10003293,2016-10-31,7
MOB-MO-10004668,2016-10-31,3
MAT-CA-10000486,2016-10-31,4
MAT-ET-10001804,2016-10-31,2
MAT-GR-10002518,2016-10-31,7
MOB-SI-10001995,2016-10-31,7
MAT-GR-10001860,2016-10-31,3
MAT-GR-10003528,2016-10-31,6
MAT-AL-10003382,2016-10-31,1
MAT-AL-10004790,2016-10-31,3
TEC-CO-10000530,2016-10-31,2
MAT-AL-10003717,2016-10-31,1
MAT-EL-10004730,2016-10-31,1
TEC-CO-10000315,2016-10-31,2
MAT-PA-10000591,2016-10-31,2
MAT-AR-10002445,2016-10-31,5
MAT-GR-10002680,2016-10-31,8
MAT-GR-10003951,2016-10-31,2
MOB-SI-10004577,2016-10-31,8
MOB-MO-10003677,2016-10-31,5
MAT-AL-10003207,2016-10-31,5
MAT-AR-10004391,2016-10-31,2
MAT-GR-10001148,2016-10-31,3
MAT-AR-10000629,2016-10-31,8
TEC-CO-10002162,2016-10-31,3
MOB-MO-10003281,2016-10-31,8
TEC-CO-10001066,2016-10-31,4
TEC-AC-10001379,2016-10-31,3
MOB-MO-10001742,2016-10-31,3
MOB-MO-10000051,2016-10-31,2
MAT-PA-10002489,2016-10-31,3
MAT-ET-10004214,2016-10-31,7
TEC-MÁ-10002114,2016-10-31,3
MOB-ME-10003424,2016-10-31,2
MAT-CA-10002153,2016-10-31,3
MAT-SU-10003579,2016-10-31,2
MAT-SO-10000937,2016-10-31,2
MAT-PA-10002242,2016-10-31,2
MAT-CA-10000966,2016-10-31,3
MAT-SU-10003372,2016-10-31,7
MAT-SO-10003513,2016-10-31,3
MAT-SO-10001213,2016-10-31,1
MAT-SU-10003247,2016-10-31,4
MAT-SO-10000689,2016-10-31,5
MOB-ME-10003824,2016-10-31,6
MOB-ME-10004342,2016-10-31,2
MOB-LI-10002758,2016-10-31,2
MOB-ME-10004381,2016-10-31,2
TEC-TE-10002678,2016-10-31,2
TEC-MÁ-10001951,2016-10-31,2
MAT-CA-10004520,2016-10-31,2
MAT-SO-10002294,2016-10-31,5
MAT-PA-10003315,2016-10-31,5
MAT-PA-10004796,2016-10-31,4
MAT-SO-10003572,2016-10-31,3
MOB-LI-10000370,2016-10-31,5
MAT-AL-10000684,2016-10-31,3
MAT-CA-10001866,2016-10-31,3
MOB-ME-10000581,2016-10-31,3
MOB-ME-10003021,2016-10-31,2
MAT-PA-10001901,2016-10-31,8
MAT-AL-10000810,2016-10-31,7
MAT-SU-10003176,2016-10-31,2
MOB-LI-10003132,2016-10-31,3
MOB-LI-10000610,2016-10-31,5
MOB-MO-10004653,2016-11-07,3
MAT-GR-10004309,2016-11-07,2
MAT-AR-10004446,2016-11-07,4
MAT-AR-10004426,2016-11-07,2
MAT-AL-10001369,2016-11-07,8
MOB-SI-10001844,2016-11-07,5
MAT-AL-10000417,2016-11-07,4
TEC-TE-10002006,2016-11-07,9
MOB-LI-10002910,2016-11-07,5
MAT-AL-10002563,2016-11-07,3
MAT-PA-10003595,2016-11-07,3
TEC-CO-10003619,2016-11-07,4
MAT-PA-10004345,2016-11-07,3
TEC-TE-10001353,2016-11-07,5
MAT-AL-10001624,2016-11-07,7
TEC-TE-10004413,2016-11-07,4
TEC-AC-10004877,2016-11-07,9
MAT-CA-10002477,2016-11-07,5
MAT-PA-10000020,2016-11-07,1
MAT-SU-10003943,2016-11-07,5
MOB-SI-10000485,2016-11-07,5
MOB-LI-10000983,2016-11-07,1
MOB-LI-10002880,2016-11-07,2
TEC-CO-10000157,2016-11-07,1
MOB-LI-10001117,2016-11-07,3
MAT-AR-10003292,2016-11-07,6
MAT-PA-10003911,2016-11-07,2
MOB-SI-10001307,2016-11-07,7
MAT-ET-10002576,2016-11-07,1
MAT-SO-10003285,2016-11-07,3
MAT-AL-10004137,2016-11-07,6
MAT-AR-10002971,2016-11-07,1
MAT-ET-10003182,2016-11-07,4
MAT-PA-10000255,2016-11-07,3
MOB-SI-10000027,2016-11-07,3
MOB-SI-10000442,2016-11-07,4
MAT-SU-10003038,2016-11-07,10
MOB-SI-10000771,2016-11-07,2
MOB-SI-10000713,2016-11-07,1
MAT-SU-10001711,2016-11-07,7
MAT-AR-10002164,2016-11-07,7
MAT-CA-10003787,2016-11-07,3
MAT-EL-10001902,2016-11-07,2
TEC-TE-10004798,2016-11-07,4
MAT-CA-10000901,2016-11-07,3
MOB-MO-10002300,2016-11-07,5
MAT-CA-10003790,2016-11-07,6
MAT-CA-10000307,2016-11-07,3
MAT-SU-10001328,2016-11-07,2
MOB-MO-10000633,2016-11-07,4
MAT-EL-10004367,2016-11-07,12
TEC-AC-10000962,2016-11-07,2
MAT-SU-10001132,2016-11-07,2
TEC-TE-10003716,2016-11-07,4
MAT-SU-10000526,2016-11-07,2
TEC-AC-10002320,2016-11-07,5
MAT-SO-10000258,2016-11-07,7
MOB-MO-10000993,2016-11-07,3
MOB-MO-10001015,2016-11-07,2
TEC-CO-10003460,2016-11-07,1
MAT-AL-10004728,2016-11-07,4
MAT-PA-10001802,2016-11-07,5
MOB-MO-10001134,2016-11-07,5
MAT-SO-10000158,2016-11-07,3
MAT-PA-10000990,2016-11-07,3
MOB-MO-10002501,2016-11-07,5
MAT-SU-10002866,2016-11-07,5
MOB-SI-10002795,2016-11-07,3
MAT-ET-10002044,2016-11-07,8
MOB-SI-10002293,2016-11-07,5
MAT-PA-10004903,2016-11-07,5
MAT-SO-10001750,2016-11-07,3
MAT-PA-10000818,2016-11-07,2
MAT-ET-10002971,2016-11-07,6
MOB-MO-10003056,2016-11-07,2
MAT-CA-10001617,2016-11-07,3
TEC-CO-10001487,2016-11-07,2
MAT-EL-10004444,2016-11-07,3
MOB-MO-10003276,2016-11-07,5
MAT-AR-10004891,2016-11-07,1
TEC-CO-10002334,2016-11-07,12
MAT-SO-10003908,2016-11-07,7
MOB-SI-10004307,2016-11-14,8
MAT-ET-10000578,2016-11-14,2
MAT-EL-10002067,2016-11-14,2
MAT-SO-10000520,2016-11-14,5
TEC-AC-10004519,2016-11-14,3
MOB-SI-10001991,2016-11-14,3
MOB-SI-10004976,2016-11-14,3
TEC-AC-10002277,2016-11-14,7
MAT-AL-10000750,2016-11-14,4
MOB-SI-10002589,2016-11-14,2
MOB-SI-10004577,2016-11-14,3
TEC-AC-10001711,2016-11-14,4
MOB-SI-10001724,2016-11-14,3
MAT-SU-10003821,2016-11-14,3
MAT-AR-10002228,2016-11-14,6
MAT-GR-10004326,2016-11-14,2
MOB-SI-10002841,2016-11-14,5
MAT-ET-10000840,2016-11-14,2
MAT-AL-10004135,2016-11-14,3
MAT-GR-10004432,2016-11-14,5
MAT-AR-10003104,2016-11-14,3
MOB-SI-10001502,2016-11-14,4
MOB-SI-10001417,2016-11-14,4
TEC-AC-10002320,2016-11-14,8
MOB-SI-10002212,2016-11-14,7
MAT-SO-10004575,2016-11-14,2
MOB-SI-10000575,2016-11-14,7
MOB-MO-10001922,2016-11-14,1
MOB-LI-10002379,2016-11-14,3
MOB-MO-10001975,2016-11-14,3
MOB-MO-10003720,2016-11-14,4
MOB-MO-10004756,2016-11-14,3
TEC-MÁ-10001881,2016-11-14,4
MAT-CA-10001866,2016-11-14,2
MAT-PA-10003351,2016-11-14,3
MAT-CA-10001863,2016-11-14,8
MAT-SO-10002824,2016-11-14,3
TEC-CO-10001187,2016-11-14,2
MAT-ET-10004915,2016-11-14,6
TEC-AC-10001202,2016-11-14,3
MAT-ET-10002275,2016-11-14,3
MAT-AR-10004919,2016-11-14,6
MOB-ME-10001077,2016-11-14,1
MAT-PA-10000749,2016-11-14,9
MAT-PA-10003747,2016-11-14,6
MOB-SI-10000063,2016-11-14,8
MOB-LI-10002910,2016-11-14,4
MAT-AR-10000042,2016-11-14,2
MAT-PA-10001712,2016-11-14,2
MAT-AR-10000348,2016-11-14,7
MAT-AL-10003830,2016-11-14,4
MAT-ET-10001967,2016-11-14,2
TEC-CO-10003478,2016-11-14,2
MOB-MO-10001408,2016-11-14,1
MAT-AR-10003750,2016-11-14,6
MOB-SI-10000410,2016-11-14,10
MOB-SI-10000533,2016-11-14,5
MOB-MO-10002501,2016-11-21,7
MAT-CA-10003624,2016-11-21,2
MOB-MO-10001493,2016-11-21,3
MAT-GR-10000260,2016-11-21,4
MOB-SI-10004172,2016-11-21,4
MOB-MO-10002863,2016-11-21,3
MAT-SO-10004647,2016-11-21,5
TEC-AC-10000626,2016-11-21,5
MAT-AR-10001551,2016-11-21,3
MAT-AR-10001930,2016-11-21,5
TEC-CO-10003416,2016-11-21,2
MAT-SU-10001351,2016-11-21,5
TEC-AC-10002560,2016-11-21,3
MAT-SO-10004767,2016-11-21,7
MAT-ET-10000988,2016-11-21,9
MOB-MO-10000614,2016-11-21,4
MAT-GR-10000562,2016-11-21,2
MOB-MO-10001975,2016-11-21,3
MAT-CA-10004145,2016-11-21,2
MOB-MO-10001525,2016-11-21,3
MAT-CA-10000424,2016-11-21,3
MAT-SU-10000604,2016-11-21,5
MOB-SI-10003958,2016-11-21,2
MOB-MO-10001742,2016-11-21,3
MAT-SU-10001397,2016-11-21,4
MAT-PA-10001188,2016-11-21,9
MAT-AL-10000423,2016-11-21,2
MAT-GR-10002137,2016-11-21,2
MAT-CA-10002107,2016-11-21,7
MAT-SU-10003430,2016-11-21,6
TEC-AC-10004167,2016-11-21,3
MAT-CA-10004688,2016-11-21,1
MOB-LI-10002187,2016-11-21,2
MOB-LI-10002053,2016-11-21,9
MAT-AL-10001823,2016-11-21,2
MAT-AL-10004131,2016-11-21,3
MOB-LI-10001491,2016-11-21,3
MAT-GR-10004456,2016-11-21,4
MAT-ET-10001843,2016-11-21,14
MOB-SI-10000533,2016-11-21,3
TEC-AC-10000079,2016-11-21,3
MOB-LI-10000054,2016-11-21,4
MAT-AR-10003326,2016-11-21,2
MAT-GR-10002518,2016-11-21,3
MOB-MO-10004756,2016-11-21,6
MOB-SI-10000027,2016-11-21,1
MOB-LI-10003667,2016-11-21,4
MAT-SO-10001194,2016-11-21,3
MAT-SU-10002721,2016-11-21,4
MOB-MO-10004241,2016-11-21,2
MAT-PA-10002873,2016-11-21,4
MAT-ET-10004911,2016-11-21,5
MAT-GR-10000797,2016-11-21,5
MAT-AL-10001369,2016-11-21,3
MAT-AL-10001229,2016-11-21,2
MAT-PA-10003938,2016-11-21,10
MOB-SI-10004976,2016-11-21,5
MOB-MO-10004623,2016-11-21,7
MOB-LI-10003360,2016-11-21,2
MAT-AR-10004588,2016-11-21,3
MAT-CA-10001808,2016-11-21,3
MAT-CA-10004520,2016-11-28,10
MAT-GR-10002630,2016-11-28,2
TEC-AC-10000700,2016-11-28,6
TEC-AC-10000107,2016-11-28,3
MAT-EL-10000939,2016-11-28,2
TEC-AC-10000024,2016-11-28,3
MAT-ET-10001048,2016-11-28,6
TEC-AC-10000417,2016-11-28,5
MAT-SO-10004520,2016-11-28,5
MAT-SU-10004634,2016-11-28,3
MAT-EL-10001126,2016-11-28,2
MOB-LI-10002102,2016-11-28,1
MAT-EL-10004959,2016-11-28,2
MOB-SI-10000027,2016-11-28,3
MOB-LI-10003036,2016-11-28,3
MAT-EL-10003270,2016-11-28,4
MOB-LI-10004249,2016-11-28,3
MAT-EL-10003340,2016-11-28,3
MOB-ME-10001735,2016-11-28,5
MAT-EL-10002661,2016-11-28,4
MOB-MO-10003720,2016-11-28,3
MAT-CA-10001211,2016-11-28,3
MOB-MO-10003615,2016-11-28,1
MAT-EL-10003594,2016-11-28,4
MOB-MO-10002504,2016-11-28,3
MAT-CA-10000226,2016-11-28,4
MAT-PA-10001472,2016-11-28,3
MOB-MO-10000633,2016-11-28,4
MAT-PA-10001712,2016-11-28,3
MAT-PA-10002489,2016-11-28,5
MAT-SO-10000455,2016-11-28,2
MOB-SI-10000279,2016-11-28,4
MAT-EL-10002496,2016-11-28,5
MAT-SU-10000334,2016-11-28,2
MAT-SU-10000594,2016-11-28,1
MAT-SO-10000165,2016-11-28,3
MAT-SO-10000158,2016-11-28,5
MAT-SU-10001845,2016-11-28,5
MAT-AR-10002236,2016-11-28,4
MAT-SU-10002302,2016-11-28,3
MAT-SU-10002441,2016-11-28,1
MAT-AR-10003770,2016-11-28,2
MAT-CA-10003204,2016-11-28,2
MAT-AR-10002453,2016-11-28,3
MAT-SU-10003038,2016-11-28,6
MAT-AR-10002464,2016-11-28,3
MAT-SU-10003171,2016-11-28,2
MOB-SI-10001918,2016-11-28,3
MAT-AR-10002616,2016-11-28,4
MAT-SU-10004093,2016-11-28,4
MAT-GR-10004952,2016-11-28,2
MAT-CA-10003188,2016-11-28,4
MOB-MO-10000064,2016-11-28,5
MOB-SI-10000887,2016-11-28,1
TEC-CO-10004234,2016-11-28,3
TEC-TE-10000728,2016-11-28,3
TEC-TE-10002150,2016-11-28,5
TEC-MÁ-10001938,2016-11-28,3
MAT-AL-10000128,2016-11-28,3
MAT-AL-10004852,2016-11-28,7
MAT-AL-10003714,2016-11-28,2
TEC-CO-10000328,2016-11-28,3
TEC-AC-10001628,2016-11-28,4
TEC-CO-10000269,2016-11-28,5
TEC-CO-10003423,2016-11-28,3
MAT-GR-10000909,2016-11-28,9
TEC-CO-10000159,2016-11-28,1
TEC-TE-10004601,2016-11-28,1
TEC-MÁ-10002922,2016-11-28,5
TEC-AC-10004395,2016-11-28,2
MAT-GR-10000248,2016-11-28,4
TEC-TE-10000685,2016-11-28,3
MAT-AL-10004328,2016-11-28,4
MAT-GR-10001590,2016-11-28,4
TEC-AC-10003828,2016-11-28,1
MAT-AL-10000423,2016-11-28,3
MAT-AL-10001817,2016-11-28,4
MAT-AL-10003878,2016-11-28,7
MAT-ET-10004911,2016-11-28,2
TEC-CO-10003416,2016-11-28,4
MAT-ET-10002059,2016-11-28,3
TEC-TE-10002079,2016-11-28,3
MAT-AR-10000019,2016-11-28,3
TEC-TE-10002843,2016-11-28,2
MAT-GR-10001853,2016-11-28,3
MAT-ET-10002725,2016-11-28,3
TEC-TE-10004444,2016-11-28,2
MAT-ET-10004097,2016-11-28,2
MAT-ET-10003795,2016-12-05,2
MAT-GR-10004369,2016-12-05,2
TEC-AC-10001711,2016-12-05,5
MOB-SI-10004503,2016-12-05,4
MOB-SI-10001918,2016-12-05,4
MAT-CA-10002437,2016-12-05,10
TEC-AC-10000751,2016-12-05,5
MOB-LI-10004718,2016-12-05,1
MAT-SO-10003908,2016-12-05,4
MAT-GR-10002960,2016-12-05,4
MOB-SI-10004248,2016-12-05,3
MAT-SO-10001681,2016-12-05,1
MAT-AR-10003442,2016-12-05,3
MAT-SO-10000117,2016-12-05,8
MAT-ET-10003648,2016-12-05,2
TEC-AC-10004519,2016-12-05,3
MAT-PA-10000749,2016-12-05,1
MAT-ET-10000458,2016-12-05,5
MAT-GR-10004366,2016-12-05,2
MAT-CA-10001605,2016-12-05,3
MOB-SI-10001406,2016-12-05,5
MOB-MO-10003615,2016-12-05,5
MAT-ET-10004975,2016-12-05,1
MOB-MO-10000147,2016-12-05,4
MAT-CA-10002350,2016-12-05,3
TEC-MÁ-10000714,2016-12-05,3
MOB-SI-10001686,2016-12-05,4
MAT-SO-10001461,2016-12-05,7
MAT-CA-10000226,2016-12-05,4
MAT-EL-10000110,2016-12-05,4
TEC-AC-10003107,2016-12-05,14
TEC-CO-10002566,2016-12-05,4
MAT-AR-10004509,2016-12-05,6
TEC-CO-10000984,2016-12-05,2
MAT-AR-10004397,2016-12-05,4
MAT-AR-10000148,2016-12-05,7
MOB-LI-10001082,2016-12-05,2
MOB-MO-10004819,2016-12-05,1
MAT-CA-10000365,2016-12-05,6
MAT-AL-10000684,2016-12-05,2
TEC-AC-10001479,2016-12-05,2
MAT-EL-10002747,2016-12-05,3
TEC-AC-10002880,2016-12-05,3
TEC-CO-10003117,2016-12-05,2
TEC-CO-10000530,2016-12-05,2
TEC-CO-10002940,2016-12-05,7
MAT-CA-10004838,2016-12-12,5
MAT-SO-10004520,2016-12-12,5
MOB-ME-10000182,2016-12-12,3
MAT-AL-10004220,2016-12-12,3
MOB-SI-10003761,2016-12-12,2
MOB-LI-10000130,2016-12-12,3
MAT-SU-10002595,2016-12-12,1
MOB-LI-10004846,2016-12-12,8
TEC-TE-10003807,2016-12-12,3
MOB-MO-10004237,2016-12-12,5
TEC-TE-10002675,2016-12-12,2
TEC-AC-10004065,2016-12-12,2
MAT-CA-10000432,2016-12-12,4
MAT-SU-10002824,2016-12-12,1
MAT-GR-10003805,2016-12-12,2
TEC-AC-10002219,2016-12-12,5
MOB-SI-10001938,2016-12-12,6
MOB-LI-10002747,2016-12-12,2
MAT-AL-10003920,2016-12-12,5
MAT-PA-10000633,2016-12-12,11
MOB-SI-10003743,2016-12-12,5
MAT-AL-10002234,2016-12-12,4
TEC-AC-10002896,2016-12-12,2
MOB-SI-10001844,2016-12-12,9
MAT-GR-10002048,2016-12-12,2
TEC-CO-10001781,2016-12-12,4
MAT-AR-10004669,2016-12-12,2
MOB-SI-10004248,2016-12-12,4
TEC-AC-10002957,2016-12-12,10
MAT-AR-10002141,2016-12-12,3
MAT-SO-10003513,2016-12-12,5
TEC-CO-10003736,2016-12-12,5
MOB-SI-10004862,2016-12-12,2
MAT-AR-10003442,2016-12-12,6
MAT-GR-10004369,2016-12-19,6
MOB-SI-10001965,2016-12-19,3
MAT-CA-10000901,2016-12-19,3
MAT-AL-10001823,2016-12-19,6
MAT-SO-10000209,2016-12-19,3
MAT-GR-10001828,2016-12-19,4
MAT-AR-10002477,2016-12-19,4
TEC-TE-10002679,2016-12-19,11
MAT-ET-10004214,2016-12-19,3
TEC-CO-10004044,2016-12-19,4
MAT-SO-10001213,2016-12-19,3
MAT-GR-10000248,2016-12-19,2
MAT-SU-10001174,2016-12-19,14
MOB-LI-10003360,2016-12-19,4
TEC-CO-10003746,2016-12-19,7
TEC-TE-10002554,2016-12-19,8
TEC-TE-10001989,2016-12-19,7
MOB-MO-10004819,2016-12-19,5
TEC-TE-10002134,2016-12-19,5
MAT-CA-10000307,2016-12-19,4
MOB-MO-10004491,2016-12-19,1
MAT-PA-10004917,2016-12-19,7
MAT-PA-10000155,2016-12-19,5
TEC-CO-10002540,2016-12-19,1
MOB-LI-10002530,2016-12-19,9
MOB-LI-10000060,2016-12-19,4
MAT-AR-10004706,2016-12-19,2
MAT-GR-10000751,2016-12-19,2
MAT-AL-10001458,2016-12-19,3
MAT-SU-10004864,2016-12-19,3
TEC-CO-10002221,2016-12-19,9
MAT-AR-10004686,2016-12-19,2
MOB-SI-10001568,2016-12-19,2
TEC-CO-10000168,2016-12-19,3
MOB-LI-10002871,2016-12-19,2
MAT-GR-10001638,2016-12-19,3
MOB-LI-10002222,2016-12-19,10
MAT-EL-10002795,2016-12-19,2
MAT-AR-10002932,2016-12-19,8
MAT-EL-10001445,2016-12-19,2
MAT-AR-10002971,2016-12-19,1
MAT-AL-10004135,2016-12-19,5
MOB-SI-10000419,2016-12-19,3
MOB-MO-10000614,2016-12-19,3
TEC-CO-10003661,2016-12-19,3
TEC-TE-10002629,2016-12-19,1
MAT-SU-10001560,2016-12-19,5
MOB-SI-10000823,2016-12-19,6
MAT-GR-10000273,2016-12-19,9
MAT-GR-10001362,2016-12-19,6
MOB-SI-10000486,2016-12-19,3
MAT-AL-10004085,2016-12-19,2
MAT-AR-10003530,2016-12-19,3
MOB-SI-10001874,2016-12-19,2
MOB-SI-10002802,2016-12-19,4
MAT-CA-10001415,2016-12-19,5
MAT-CA-10002175,2016-12-19,3
MOB-SI-10003652,2016-12-19,8
TEC-CO-10004602,2016-12-19,2
MAT-AL-10004624,2016-12-19,4
MAT-CA-10002687,2016-12-19,2
MAT-GR-10003247,2016-12-19,5
